# pair_style table for LAMMPS; Created by ../../FunUQ_MD/potential.py; Sam Reeve; potential: morse; smoothing: 4th 	# pair_style table for LAMMPS; Created by ../../FunUQ_MD/potential.py; Sam Reeve; potential: buck; smoothing: 4th 
	
morse_1	buck_1
N 8000	N 8000
	
1383 1.383 23.6520721934 108.046594395	1383 1.383 24.4332300298 34.421900041
1384 1.384 23.5442610396 107.576048371	1384 1.384 24.3183248442 34.3257927095
1385 1.385 23.4369194278 107.107508921	1385 1.385 24.2039229879 34.2293408068
1386 1.386 23.3300453558 106.640967575	1386 1.386 24.0900224535 34.1325531689
1387 1.387 23.2236368295 106.176415898	1387 1.387 23.9766212398 34.0354385269
1388 1.388 23.1176918635 105.713845493	1388 1.388 23.8637173519 33.9380055076
1389 1.389 23.0122084809 105.253247994	1389 1.389 23.7513088016 33.8402626347
1390 1.39 22.9071847127 104.794615074	1390 1.39 23.6393936069 33.7422183301
1391 1.391 22.8026185986 104.337938439	1391 1.391 23.5279697924 33.6438809147
1392 1.392 22.6985081865 103.883209829	1392 1.392 23.4170353891 33.5452586091
1393 1.393 22.5948515323 103.430421022	1393 1.393 23.3065884341 33.4463595356
1394 1.394 22.4916467006 102.979563827	1394 1.394 23.1966269713 33.3471917181
1395 1.395 22.3888917635 102.530630089	1395 1.395 23.0871490508 33.2477630838
1396 1.396 22.2865848019 102.083611687	1396 1.396 22.9781527289 33.148081464
1397 1.397 22.1847239044 101.638500535	1397 1.397 22.8696360687 33.048154595
1398 1.398 22.0833071678 101.195288579	1398 1.398 22.7615971393 32.9479901194
1399 1.399 21.9823326969 100.753967801	1399 1.399 22.6540340164 32.8475955864
1400 1.4 21.8817986045 100.314530214	1400 1.4 22.5469447818 32.7469784536
1401 1.401 21.7817030114 99.8769678689	1401 1.401 22.440327524 32.6461460872
1402 1.402 21.6820440463 99.4412728454	1402 1.402 22.3341803375 32.5451057634
1403 1.403 21.5828198459 99.0074372589	1403 1.403 22.2285013233 32.4438646692
1404 1.404 21.4840285546 98.5754532573	1404 1.404 22.1232885887 32.3424299033
1405 1.405 21.3856683248 98.1453130216	1405 1.405 22.0185402475 32.2408084768
1406 1.406 21.2877373165 97.7170087657	1406 1.406 21.9142544194 32.1390073145
1407 1.407 21.1902336978 97.290532736	1407 1.407 21.8104292307 32.0370332556
1408 1.408 21.0931556442 96.8658772117	1408 1.408 21.707062814 31.9348930545
1409 1.409 20.9965013391 96.4430345044	1409 1.409 21.6041533081 31.8325933817
1410 1.41 20.9002689735 96.0219969578	1410 1.41 21.501698858 31.7301408249
1411 1.411 20.804456746 95.602756948	1411 1.411 21.3996976152 31.6275418895
1412 1.412 20.709062863 95.185306883	1412 1.412 21.2981477372 31.5248029996
1413 1.413 20.6140855381 94.7696392026	1413 1.413 21.197047388 31.4219304989
1414 1.414 20.5195229929 94.3557463787	1414 1.414 21.0963947375 31.3189306516
1415 1.415 20.4253734563 93.9436209145	1415 1.415 20.9961879623 31.2158096429
1416 1.416 20.3316351645 93.5332553448	1416 1.416 20.8964252447 31.1125735801
1417 1.417 20.2383063614 93.1246422358	1417 1.417 20.7971047737 31.0092284935
1418 1.418 20.1453852983 92.7177741849	1418 1.418 20.6982247442 30.9057803366
1419 1.419 20.0528702338 92.3126438205	1419 1.419 20.5997833573 30.8022349878
1420 1.42 19.9607594339 91.9092438023	1420 1.42 20.5017788204 30.6985982504
1421 1.421 19.8690511719 91.5075668203	1421 1.421 20.404209347 30.5948758537
1422 1.422 19.7777437283 91.1076055958	1422 1.422 20.3070731568 30.4910734539
1423 1.423 19.6868353912 90.7093528802	1423 1.423 20.2103684757 30.3871966344
1424 1.424 19.5963244555 90.3128014557	1424 1.424 20.1140935356 30.2832509073
1425 1.425 19.5062092236 89.9179441347	1425 1.425 20.0182465747 30.1792417132
1426 1.426 19.4164880049 89.5247737596	1426 1.426 19.9228258371 30.0751744227
1427 1.427 19.3271591161 89.1332832033	1427 1.427 19.8278295732 29.971054337
1428 1.428 19.2382208809 88.7434653682	1428 1.428 19.7332560395 29.8668866882
1429 1.429 19.1496716301 88.3553131868	1429 1.429 19.6391034984 29.7626766403
1430 1.43 19.0615097017 87.9688196213	1430 1.43 19.5453702187 29.6584292903
1431 1.431 18.9737334404 87.5839776634	1431 1.431 19.4520544749 29.5541496681
1432 1.432 18.8863411981 87.2007803341	1432 1.432 19.3591545477 29.4498427377
1433 1.433 18.7993313338 86.819220684	1433 1.433 19.266668724 29.345513398
1434 1.434 18.7127022132 86.4392917927	1434 1.434 19.1745952966 29.241166483
1435 1.435 18.6264522089 86.060986769	1435 1.435 19.0829325642 29.136806763
1436 1.436 18.5405797006 85.6842987506	1436 1.436 18.9916788316 29.0324389448
1437 1.437 18.4550830747 85.309220904	1437 1.437 18.9008324098 28.9280676728
1438 1.438 18.3699607244 84.9357464246	1438 1.438 18.8103916154 28.8236975293
1439 1.439 18.2852110497 84.5638685361	1439 1.439 18.7203547714 28.7193330352
1440 1.44 18.2008324574 84.193580491	1440 1.44 18.6307202064 28.6149786511
1441 1.441 18.116823361 83.8248755698	1441 1.441 18.541486255 28.5106387771
1442 1.442 18.0331821807 83.4577470816	1442 1.442 18.452651258 28.4063177542
1443 1.443 17.9499073436 83.0921883633	1443 1.443 18.3642135619 28.3020198646
1444 1.444 17.866997283 82.7281927801	1444 1.444 18.2761715191 28.1977493321
1445 1.445 17.7844504392 82.3657537248	1445 1.445 18.188523488 28.0935103232
1446 1.446 17.7022652589 82.0048646183	1446 1.446 18.1012678329 27.9893069473
1447 1.447 17.6204401954 81.6455189087	1447 1.447 18.0144029238 27.8851432577
1448 1.448 17.5389737088 81.287710072	1448 1.448 17.9279271367 27.7810232515
1449 1.449 17.4578642652 80.9314316115	1449 1.449 17.8418388535 27.6769508711
1450 1.45 17.3771103376 80.5766770579	1450 1.45 17.7561364619 27.572930004
1451 1.451 17.2967104052 80.2234399688	1451 1.451 17.6708183553 27.4689644839
1452 1.452 17.2166629539 79.8717139293	1452 1.452 17.585882933 27.3650580908
1453 1.453 17.1369664758 79.5214925511	1453 1.453 17.5013286001 27.2612145521
1454 1.454 17.0576194694 79.1727694729	1454 1.454 17.4171537675 27.1574375427
1455 1.455 16.9786204396 78.8255383602	1455 1.455 17.3333568519 27.0537306858
1456 1.456 16.8999678975 78.4797929051	1456 1.456 17.2499362756 26.9500975535
1457 1.457 16.8216603606 78.135526826	1457 1.457 17.1668904669 26.8465416671
1458 1.458 16.7436963528 77.7927338679	1458 1.458 17.0842178596 26.7430664976
1459 1.459 16.6660744039 77.4514078021	1459 1.459 17.0019168933 26.6396754668
1460 1.46 16.5887930503 77.1115424261	1460 1.46 16.9199860134 26.5363719472
1461 1.461 16.5118508342 76.7731315634	1461 1.461 16.8384236707 26.4331592626
1462 1.462 16.4352463044 76.4361690634	1462 1.462 16.7572283221 26.3300406891
1463 1.463 16.3589780154 76.1006488015	1463 1.463 16.6763984299 26.227019455
1464 1.464 16.2830445281 75.7665646788	1464 1.464 16.595932462 26.1240987416
1465 1.465 16.2074444093 75.4339106219	1465 1.465 16.5158288922 26.021281684
1466 1.466 16.1321762321 75.1026805831	1466 1.466 16.4360861996 25.9185713709
1467 1.467 16.0572385755 74.7728685402	1467 1.467 16.3567028691 25.8159708456
1468 1.468 15.9826300244 74.444468496	1468 1.468 16.2776773912 25.7134831064
1469 1.469 15.9083491698 74.1174744787	1469 1.469 16.199008262 25.6111111071
1470 1.47 15.8343946087 73.7918805418	1470 1.47 16.120693983 25.5088577572
1471 1.471 15.760764944 73.4676807634	1471 1.471 16.0427330615 25.4067259228
1472 1.472 15.6874587845 73.1448692467	1472 1.472 15.9651240101 25.3047184268
1473 1.473 15.6144747447 72.8234401198	1473 1.473 15.8878653471 25.2028380495
1474 1.474 15.5418114454 72.5033875354	1474 1.474 15.8109555963 25.1010875287
1475 1.475 15.4694675128 72.1847056706	1475 1.475 15.7343932869 24.9994695607
1476 1.476 15.3974415791 71.8673887272	1476 1.476 15.6581769536 24.8979868005
1477 1.477 15.3257322822 71.5514309313	1477 1.477 15.5823051366 24.796641862
1478 1.478 15.2543382661 71.2368265334	1478 1.478 15.5067763817 24.695437319
1479 1.479 15.18325818 70.923569808	1479 1.479 15.4315892399 24.5943757049
1480 1.48 15.1124906791 70.6116550536	1480 1.48 15.3567422677 24.4934595139
1481 1.481 15.0420344244 70.301076593	1481 1.481 15.2822340272 24.392691201
1482 1.482 14.9718880824 69.9918287726	1482 1.482 15.2080630856 24.2920731822
1483 1.483 14.9020503252 69.6839059627	1483 1.483 15.1342280157 24.1916078356
1484 1.484 14.8325198307 69.3773025571	1484 1.484 15.0607273957 24.0912975013
1485 1.485 14.7632952822 69.0720129733	1485 1.485 14.9875598089 23.9911444817
1486 1.486 14.6943753686 68.7680316524	1486 1.486 14.9147238442 23.8911510426
1487 1.487 14.6257587846 68.4653530587	1487 1.487 14.8422180957 23.7913194127
1488 1.488 14.5574442301 68.1639716797	1488 1.488 14.7700411628 23.6916517847
1489 1.489 14.4894304107 67.8638820263	1489 1.489 14.6981916504 23.5921503155
1490 1.49 14.4217160373 67.5650786324	1490 1.49 14.6266681685 23.4928171262
1491 1.491 14.3542998265 67.2675560548	1491 1.491 14.5554693323 23.3936543033
1492 1.492 14.2871805001 66.9713088733	1492 1.492 14.4845937624 23.2946638982
1493 1.493 14.2203567854 66.6763316903	1493 1.493 14.4140400846 23.1958479282
1494 1.494 14.1538274151 66.3826191313	1494 1.494 14.34380693 23.0972083766
1495 1.495 14.0875911274 66.0901658439	1495 1.495 14.2738929348 22.9987471931
1496 1.496 14.0216466655 65.7989664987	1496 1.496 14.2042967405 22.9004662942
1497 1.497 13.9559927782 65.5090157882	1497 1.497 14.1350169936 22.8023675638
1498 1.498 13.8906282194 65.2203084277	1498 1.498 14.0660523459 22.704452853
1499 1.499 13.8255517486 64.9328391543	1499 1.499 13.9974014544 22.606723981
1500 1.5 13.7607621302 64.6466027277	1500 1.5 13.9290629813 22.5091827351
1501 1.501 13.6962581339 64.3615939292	1501 1.501 13.8610355936 22.4118308714
1502 1.502 13.6320385349 64.0778075623	1502 1.502 13.7933179637 22.3146701147
1503 1.503 13.5681021131 63.7952384523	1503 1.503 13.7259087691 22.2177021593
1504 1.504 13.5044476539 63.5138814462	1504 1.504 13.6588066923 22.120928669
1505 1.505 13.4410739479 63.2337314127	1505 1.505 13.5920104207 22.0243512775
1506 1.506 13.3779797905 62.9547832422	1506 1.506 13.525518647 21.9279715891
1507 1.507 13.3151639824 62.6770318464	1507 1.507 13.4593300689 21.8317911783
1508 1.508 13.2526253295 62.4004721586	1508 1.508 13.3934433891 21.7358115909
1509 1.509 13.1903626426 62.1250991333	1509 1.509 13.3278573152 21.6400343438
1510 1.51 13.1283747374 61.8509077461	1510 1.51 13.2625705599 21.5444609257
1511 1.511 13.0666604349 61.577892994	1511 1.511 13.1975818408 21.4490927969
1512 1.512 13.0052185609 61.3060498949	1512 1.512 13.1328898807 21.3539313902
1513 1.513 12.9440479462 61.0353734876	1513 1.513 13.0684934069 21.2589781109
1514 1.514 12.8831474266 60.7658588318	1514 1.514 13.0043911522 21.164234337
1515 1.515 12.8225158429 60.4975010082	1515 1.515 12.9405818538 21.0697014199
1516 1.516 12.7621520406 60.2302951178	1516 1.516 12.8770642541 20.9753806842
1517 1.517 12.7020548703 59.9642362825	1517 1.517 12.8138371003 20.8812734285
1518 1.518 12.6422231873 59.6993196447	1518 1.518 12.7508991445 20.7873809252
1519 1.519 12.5826558519 59.435540367	1519 1.519 12.6882491437 20.6937044214
1520 1.52 12.5233517291 59.1728936327	1520 1.52 12.6258858596 20.6002451384
1521 1.521 12.4643096887 58.9113746451	1521 1.521 12.5638080588 20.5070042729
1522 1.522 12.4055286055 58.6509786278	1522 1.522 12.5020145129 20.4139829964
1523 1.523 12.3470073587 58.3917008244	1523 1.523 12.4405039981 20.3211824561
1524 1.524 12.2887448327 58.1335364986	1524 1.524 12.3792752954 20.228603775
1525 1.525 12.2307399162 57.876480934	1525 1.525 12.3183271906 20.1362480521
1526 1.526 12.1729915028 57.6205294341	1526 1.526 12.2576584742 20.0441163626
1527 1.527 12.1154984908 57.3656773219	1527 1.527 12.1972679416 19.9522097586
1528 1.528 12.0582597832 57.1119199405	1528 1.528 12.1371543928 19.8605292686
1529 1.529 12.0012742876 56.8592526522	1529 1.529 12.0773166326 19.7690758988
1530 1.53 11.9445409161 56.607670839	1530 1.53 12.0177534704 19.6778506322
1531 1.531 11.8880585856 56.3571699023	1531 1.531 11.9584637203 19.58685443
1532 1.532 11.8318262175 56.107745263	1532 1.532 11.8994462011 19.4960882308
1533 1.533 11.7758427378 55.859392361	1533 1.533 11.8406997363 19.4055529518
1534 1.534 11.7201070771 55.6121066555	1534 1.534 11.782223154 19.3152494883
1535 1.535 11.6646181703 55.3658836248	1535 1.535 11.7240152869 19.2251787144
1536 1.536 11.6093749571 55.1207187663	1536 1.536 11.6660749723 19.1353414832
1537 1.537 11.5543763815 54.8766075962	1537 1.537 11.6084010521 19.0457386267
1538 1.538 11.4996213922 54.6335456498	1538 1.538 11.550992373 18.9563709566
1539 1.539 11.445108942 54.3915284809	1539 1.539 11.4938477858 18.867239264
1540 1.54 11.3908379884 54.1505516623	1540 1.54 11.4369661464 18.77834432
1541 1.541 11.3368074933 53.9106107851	1541 1.541 11.3803463147 18.6896868757
1542 1.542 11.283016423 53.6717014592	1542 1.542 11.3239871556 18.6012676628
1543 1.543 11.229463748 53.433819313	1543 1.543 11.2678875383 18.5130873933
1544 1.544 11.1761484434 53.196959993	1544 1.544 11.2120463363 18.4251467602
1545 1.545 11.1230694885 52.9611191645	1545 1.545 11.1564624279 18.3374464373
1546 1.546 11.070225867 52.7262925105	1546 1.546 11.1011346958 18.2499870799
1547 1.547 11.0176165669 52.4924757326	1547 1.547 11.046062027 18.1627693246
1548 1.548 10.9652405804 52.2596645503	1548 1.548 10.991243313 18.0757937899
1549 1.549 10.913096904 52.0278547011	1549 1.549 10.9366774498 17.9890610759
1550 1.55 10.8611845386 51.7970419405	1550 1.55 10.8823633378 17.9025717652
1551 1.551 10.8095024892 51.5672220418	1551 1.551 10.8282998816 17.8163264224
1552 1.552 10.758049765 51.3383907962	1552 1.552 10.7744859905 17.7303255948
1553 1.553 10.7068253794 51.1105440125	1553 1.553 10.7209205778 17.6445698125
1554 1.554 10.6558283502 50.8836775171	1554 1.554 10.6676025616 17.5590595886
1555 1.555 10.605057699 50.6577871542	1555 1.555 10.6145308638 17.4737954191
1556 1.556 10.5545124519 50.4328687853	1556 1.556 10.5617044111 17.3887777838
1557 1.557 10.5041916388 50.2089182893	1557 1.557 10.5091221342 17.3040071456
1558 1.558 10.4540942941 49.9859315626	1558 1.558 10.4567829682 17.2194839516
1559 1.559 10.4042194558 49.7639045187	1559 1.559 10.4046858524 17.1352086325
1560 1.56 10.3545661665 49.5428330884	1560 1.56 10.3528297307 17.0511816035
1561 1.561 10.3051334725 49.3227132196	1561 1.561 10.3012135507 16.9674032639
1562 1.562 10.2559204242 49.1035408773	1562 1.562 10.2498362647 16.8838739976
1563 1.563 10.2069260762 48.8853120434	1563 1.563 10.198696829 16.8005941734
1564 1.564 10.1581494869 48.6680227169	1564 1.564 10.1477942041 16.7175641447
1565 1.565 10.1095897189 48.4516689133	1565 1.565 10.0971273547 16.6347842502
1566 1.566 10.0612458386 48.2362466652	1566 1.566 10.0466952499 16.5522548141
1567 1.567 10.0131169164 48.0217520218	1567 1.567 9.99649686268 16.4699761455
1568 1.568 9.96520202666 47.8081810489	1568 1.568 9.94653117026 16.3879485397
1569 1.569 9.91750024771 47.5955298288	1569 1.569 9.89679715405 16.3061722776
1570 1.57 9.87001066172 47.3837944605	1570 1.57 9.84729379953 16.224647626
1571 1.571 9.8227323548 47.1729710592	1571 1.571 9.7980200963 16.1433748381
1572 1.572 9.7756644169 46.9630557566	1572 1.572 9.74897503808 16.0623541532
1573 1.573 9.72880594187 46.7540447005	1573 1.573 9.70015762262 15.9815857973
1574 1.574 9.68215602736 46.5459340552	1574 1.574 9.65156685179 15.9010699829
1575 1.575 9.63571377489 46.338720001	1575 1.575 9.60320173147 15.8208069097
1576 1.576 9.58947828977 46.1323987342	1576 1.576 9.55506127161 15.7407967639
1577 1.577 9.54344868109 45.9269664673	1577 1.577 9.50714448615 15.6610397194
1578 1.578 9.49762406176 45.7224194285	1578 1.578 9.45945039308 15.581535937
1579 1.579 9.45200354841 45.5187538622	1579 1.579 9.41197801436 15.5022855654
1580 1.58 9.40658626145 45.3159660283	1580 1.58 9.36472637594 15.4232887405
1581 1.581 9.36137132502 45.1140522026	1581 1.581 9.31769450773 15.3445455865
1582 1.582 9.31635786695 44.9130086766	1582 1.582 9.27088144362 15.2660562152
1583 1.583 9.2715450188 44.7128317575	1583 1.583 9.22428622142 15.1878207268
1584 1.584 9.22693191579 44.5135177677	1584 1.584 9.17790788287 15.1098392094
1585 1.585 9.18251769684 44.3150630455	1585 1.585 9.13174547363 15.03211174
1586 1.586 9.13830150449 44.1174639444	1586 1.586 9.08579804326 14.9546383838
1587 1.587 9.09428248495 43.9207168333	1587 1.587 9.04006464521 14.877419195
1588 1.588 9.05045978804 43.7248180963	1588 1.588 8.99454433679 14.8004542163
1589 1.589 9.00683256717 43.5297641329	1589 1.589 8.94923617919 14.7237434799
1590 1.59 8.96339997937 43.3355513576	1590 1.59 8.90413923741 14.6472870067
1591 1.591 8.92016118525 43.1421762002	1591 1.591 8.85925258034 14.5710848072
1592 1.592 8.87711534895 42.9496351054	1592 1.592 8.81457528063 14.4951368812
1593 1.593 8.8342616382 42.7579245327	1593 1.593 8.77010641477 14.4194432182
1594 1.594 8.79159922422 42.5670409569	1594 1.594 8.72584506303 14.3440037971
1595 1.595 8.74912728179 42.3769808673	1595 1.595 8.68179030947 14.2688185871
1596 1.596 8.70684498916 42.1877407683	1596 1.596 8.6379412419 14.1938875471
1597 1.597 8.66475152808 41.9993171786	1597 1.597 8.59429695188 14.1192106261
1598 1.598 8.62284608379 41.811706632	1598 1.598 8.55085653474 14.0447877634
1599 1.599 8.58112784495 41.6249056767	1599 1.599 8.50761908949 13.9706188888
1600 1.6 8.53959600371 41.4389108754	1600 1.6 8.46458371888 13.8967039225
1601 1.601 8.49824975563 41.2537188054	1601 1.601 8.42174952936 13.8230427753
1602 1.602 8.45708829966 41.0693260582	1602 1.602 8.37911563106 13.7496353488
1603 1.603 8.4161108382 40.8857292399	1603 1.603 8.33668113776 13.6764815355
1604 1.604 8.375316577 40.7029249708	1604 1.604 8.29444516694 13.6035812188
1605 1.605 8.3347047252 40.5209098854	1605 1.605 8.25240683969 13.5309342735
1606 1.606 8.29427449529 40.3396806325	1606 1.606 8.21056528076 13.4585405654
1607 1.607 8.2540251031 40.1592338748	1607 1.607 8.16891961849 13.3863999518
1608 1.608 8.21395576781 39.9795662892	1608 1.608 8.12746898486 13.3145122813
1609 1.609 8.1740657119 39.8006745667	1609 1.609 8.08621251542 13.2428773944
1610 1.61 8.13435416116 39.6225554121	1610 1.61 8.04514934931 13.1714951231
1611 1.611 8.09482034465 39.445205544	1611 1.611 8.00427862923 13.1003652914
1612 1.612 8.05546349473 39.268621695	1612 1.612 7.96359950144 13.0294877152
1613 1.613 8.016282847 39.0928006114	1613 1.613 7.92311111574 12.9588622023
1614 1.614 7.97727764033 38.9177390532	1614 1.614 7.88281262546 12.8884885529
1615 1.615 7.9384471168 38.743433794	1615 1.615 7.84270318745 12.8183665594
1616 1.616 7.89979052171 38.5698816211	1616 1.616 7.80278196206 12.7484960067
1617 1.617 7.86130710359 38.3970793353	1617 1.617 7.76304811312 12.6788766719
1618 1.618 7.82299611414 38.2250237508	1618 1.618 7.72350080796 12.6095083251
1619 1.619 7.78485680825 38.0537116954	1619 1.619 7.68413921734 12.5403907289
1620 1.62 7.74688844396 37.88314001	1620 1.62 7.64496251552 12.4715236387
1621 1.621 7.70909028249 37.713305549	1621 1.621 7.60596988015 12.402906803
1622 1.622 7.67146158817 37.5442051801	1622 1.622 7.56716049234 12.3345399631
1623 1.623 7.63400162847 37.375835784	1623 1.623 7.5285335366 12.2664228537
1624 1.624 7.59670967398 37.2081942548	1624 1.624 7.49008820085 12.1985552024
1625 1.625 7.55958499837 37.0412774994	1625 1.625 7.4518236764 12.1309367304
1626 1.626 7.52262687841 36.8750824379	1626 1.626 7.41373915792 12.0635671523
1627 1.627 7.48583459395 36.7096060034	1627 1.627 7.37583384345 11.996446176
1628 1.628 7.44920742788 36.5448451419	1628 1.628 7.3381069344 11.9295735033
1629 1.629 7.41274466616 36.3807968122	1629 1.629 7.30055763551 11.8629488295
1630 1.63 7.37644559776 36.217457986	1630 1.63 7.26318515483 11.796571844
1631 1.631 7.34030951469 36.0548256477	1631 1.631 7.22598870374 11.7304422297
1632 1.632 7.30433571197 35.8928967944	1632 1.632 7.18896749692 11.6645596637
1633 1.633 7.2685234876 35.731668436	1633 1.633 7.15212075235 11.5989238174
1634 1.634 7.23287214259 35.5711375948	1634 1.634 7.11544769126 11.5335343559
1635 1.635 7.1973809809 35.4113013058	1635 1.635 7.07894753817 11.4683909391
1636 1.636 7.16204930944 35.2521566164	1636 1.636 7.04261952086 11.4034932208
1637 1.637 7.12687643811 35.0937005865	1637 1.637 7.00646287031 11.3388408495
1638 1.638 7.09186167969 34.9359302883	1638 1.638 6.97047682078 11.2744334681
1639 1.639 7.05700434993 34.7788428065	1639 1.639 6.93466060971 11.2102707142
1640 1.64 7.02230376744 34.622435238	1640 1.64 6.89901347776 11.1463522201
1641 1.641 6.98775925378 34.466704692	1641 1.641 6.86353466878 11.0826776128
1642 1.642 6.95337013335 34.3116482896	1642 1.642 6.8282234298 11.0192465143
1643 1.643 6.91913573344 34.1572631645	1643 1.643 6.79307901102 10.9560585413
1644 1.644 6.88505538421 34.0035464622	1644 1.644 6.7581006658 10.8931133058
1645 1.645 6.85112841865 33.8504953401	1645 1.645 6.72328765064 10.8304104148
1646 1.646 6.81735417261 33.6981069679	1646 1.646 6.68863922517 10.7679494704
1647 1.647 6.78373198474 33.5463785271	1647 1.647 6.65415465215 10.7057300702
1648 1.648 6.75026119652 33.395307211	1648 1.648 6.61983319745 10.6437518068
1649 1.649 6.71694115221 33.2448902248	1649 1.649 6.58567413002 10.5820142685
1650 1.65 6.68377119889 33.0951247855	1650 1.65 6.55167672193 10.520517039
1651 1.651 6.65075068638 32.9460081219	1651 1.651 6.51784024828 10.4592596975
1652 1.652 6.6178789673 32.7975374743	1652 1.652 6.48416398727 10.3982418191
1653 1.653 6.58515539701 32.6497100947	1653 1.653 6.45064722013 10.3374629742
1654 1.654 6.5525793336 32.5025232468	1654 1.654 6.41728923114 10.2769227295
1655 1.655 6.52015013791 32.3559742057	1655 1.655 6.38408930761 10.216620647
1656 1.656 6.48786717349 32.210060258	1656 1.656 6.35104673984 10.1565562851
1657 1.657 6.4557298066 32.064778702	1657 1.657 6.31816082118 10.096729198
1658 1.658 6.42373740619 31.9201268469	1658 1.658 6.28543084793 10.0371389359
1659 1.659 6.3918893439 31.7761020137	1659 1.659 6.2528561194 9.97778504541
1660 1.66 6.36018499404 31.6327015344	1660 1.66 6.22043593785 9.91866706909
1661 1.661 6.3286237336 31.4899227524	1661 1.661 6.18816960852 9.85978454588
1662 1.662 6.29720494219 31.3477630223	1662 1.662 6.15605643958 9.80113701107
1663 1.663 6.26592800208 31.2062197098	1663 1.663 6.12409574215 9.74272399635
1664 1.664 6.23479229817 31.0652901918	1664 1.664 6.09228683026 9.68454502988
1665 1.665 6.20379721797 30.924971856	1665 1.665 6.06062902086 9.62659963636
1666 1.666 6.1729421516 30.7852621015	1666 1.666 6.02912163382 9.56888733711
1667 1.667 6.14222649177 30.6461583381	1667 1.667 5.99776399188 9.5114076501
1668 1.668 6.11164963379 30.5076579866	1668 1.668 5.96655542066 9.45416009004
1669 1.669 6.08121097552 30.3697584787	1669 1.669 5.93549524866 9.39714416841
1670 1.67 6.0509099174 30.2324572568	1670 1.67 5.90458280724 9.34035939358
1671 1.671 6.02074586242 30.0957517744	1671 1.671 5.87381743059 9.2838052708
1672 1.672 5.99071821612 29.9596394953	1672 1.672 5.84319845576 9.2274813023
1673 1.673 5.96082638654 29.8241178943	1673 1.673 5.8127252226 9.17138698735
1674 1.674 5.93106978427 29.6891844569	1674 1.674 5.7823970738 9.1155218223
1675 1.675 5.90144782241 29.554836679	1675 1.675 5.75221335482 9.05988530065
1676 1.676 5.87195991653 29.4210720671	1676 1.676 5.72217341396 9.00447691311
1677 1.677 5.84260548471 29.2878881383	1677 1.677 5.69227660225 8.94929614763
1678 1.678 5.81338394751 29.1552824201	1678 1.678 5.66252227353 8.89434248949
1679 1.679 5.78429472796 29.0232524506	1679 1.679 5.63290978437 8.83961542135
1680 1.68 5.75533725151 28.891795778	1680 1.68 5.60343849412 8.78511442329
1681 1.681 5.72651094611 28.760909961	1681 1.681 5.57410776484 8.73083897286
1682 1.682 5.69781524212 28.6305925687	1682 1.682 5.54491696133 8.67678854514
1683 1.683 5.66924957231 28.5008411802	1683 1.683 5.51586545112 8.62296261282
1684 1.684 5.64081337189 28.3716533851	1684 1.684 5.48695260443 8.5693606462
1685 1.685 5.61250607847 28.2430267829	1685 1.685 5.45817779417 8.5159821133
1686 1.686 5.58432713206 28.1149589834	1686 1.686 5.42954039595 8.46282647983
1687 1.687 5.55627597503 27.9874476065	1687 1.687 5.40103978805 8.40989320935
1688 1.688 5.52835205216 27.8604902819	1688 1.688 5.37267535142 8.35718176323
1689 1.689 5.50055481057 27.7340846497	1689 1.689 5.34444646966 8.30469160072
1690 1.69 5.47288369975 27.6082283596	1690 1.69 5.316352529 8.25242217902
1691 1.691 5.44533817152 27.4829190714	1691 1.691 5.28839291833 8.20037295333
1692 1.692 5.41791768005 27.3581544546	1692 1.692 5.26056702914 8.14854337685
1693 1.693 5.39062168183 27.2339321888	1693 1.693 5.23287425554 8.0969329009
1694 1.694 5.36344963566 27.1102499632	1694 1.694 5.20531399424 8.04554097491
1695 1.695 5.33640100265 26.9871054767	1695 1.695 5.17788564456 7.99436704647
1696 1.696 5.30947524622 26.8644964382	1696 1.696 5.15058860837 7.9434105614
1697 1.697 5.28267183206 26.7424205659	1697 1.697 5.12342229014 7.89267096379
1698 1.698 5.25599022813 26.6208755878	1698 1.698 5.09638609689 7.84214769603
1699 1.699 5.22942990467 26.4998592416	1699 1.699 5.06947943818 7.79184019888
1700 1.7 5.20299033418 26.3793692744	1700 1.7 5.04270172614 7.74174791145
1701 1.701 5.17667099141 26.2594034428	1701 1.701 5.0160523754 7.69187027134
1702 1.702 5.15047135333 26.1399595129	1702 1.702 4.98953080313 7.64220671461
1703 1.703 5.12439089916 26.0210352603	1703 1.703 4.963136429 7.59275667583
1704 1.704 5.09842911032 25.9026284698	1704 1.704 4.93686867519 7.54351958814
1705 1.705 5.07258547047 25.7847369358	1705 1.705 4.91072696638 7.49449488331
1706 1.706 5.04685946543 25.6673584619	1706 1.706 4.88471072971 7.44568199172
1707 1.707 5.02125058325 25.5504908608	1707 1.707 4.85881939479 7.39708034245
1708 1.708 4.99575831414 25.4341319546	1708 1.708 4.83305239373 7.34868936331
1709 1.709 4.9703821505 25.3182795747	1709 1.709 4.80740916104 7.30050848086
1710 1.71 4.94512158687 25.2029315615	1710 1.71 4.78188913372 7.25253712048
1711 1.711 4.91997611997 25.0880857644	1711 1.711 4.75649175116 7.20477470637
1712 1.712 4.89494524865 24.9737400421	1712 1.712 4.7312164552 7.15722066162
1713 1.713 4.87002847391 24.8598922624	1713 1.713 4.70606269008 7.10987440825
1714 1.714 4.84522529886 24.7465403017	1714 1.714 4.68102990246 7.0627353672
